contact_id,account_id,first_name,last_name,email,title,phone,created_at,lead_source,lead_status
4640,2642,Emily,Fleming,emily.fleming@bradleyjonesandhamilton.com,"Development worker, international aid",(892)224-3655x9418,2024-03-29,Cold Call,Unqualified
5367,3503,Joshua,Mitchell,joshua.mitchell@campbell-sanchez.com,Field seismologist,717.776.4067x829,2024-12-02,Cold Call,Working
3834,3567,Bobby,Russell,bobby.russell@nguyen-reyes.com,"Designer, blown glass/stained glass",,2023-04-10,Referral,New
7024,50,Sean,Gonzalez,sean.gonzalez@brock-howard.com,Bonds trader,(750)846-4283,2024-08-06,Web,Working
947,3838,Nina,Ewing,nina.ewing@cantullc.com,Government social research officer,362-500-5371,2023-12-10,Cold Call,Working
7249,903,Devin,Melendez,devin.melendez@russell-murphy.com,Clinical psychologist,001-274-607-7448x604,2024-09-08,Referral,Qualified
3369,976,Alyssa,Rice,alyssa.rice@hilljacksonandbarajas.com,Actor,,2024-10-07,Ad,Working
1086,893,Michelle,Hanson,michelle.hanson@king-strong.com,Retail merchandiser,6568832873,2024-10-08,Cold Call,Unqualified
3146,49,Nicole,King,nicole.king@frederickpriceandduncan.com,"Geologist, engineering",3388134559,2025-05-16,Cold Call,Qualified
4240,2441,Donna,Martin,donna.martin@sanchezmitchellandwalker.com,"Scientist, research (medical)",3174287963,2023-10-12,Ad,New
2680,1105,Samantha,Smith,samantha.smith@castillollc.com,Tree surgeon,576.266.8105x2110,2025-07-05,Web,Working
6510,2447,Amy,Mays,amy.mays@garciallc.com,"Engineer, petroleum",250-879-6425x5189,2023-06-07,Ad,Working
590,1555,Cameron,Gonzalez,cameron.gonzalez@colealexanderandadams.com,Adult nurse,001-722-701-1156x622,2023-12-10,Cold Call,New
5979,1408,Rebecca,Bell,rebecca.bell@franklinwardandnichols.com,Quarry manager,001-571-322-3204x630,2024-05-31,Cold Call,Unqualified
4724,318,Rachel,May,rachel.may@singhinc.com,Freight forwarder,356.627.4414x950,2024-09-13,Cold Call,New
7407,3630,Victoria,Edwards,victoria.edwards@fryandsons.com,Textile designer,001-515-865-3708x43451,2024-11-03,Referral,New
6288,3476,Tracey,Moore,tracey.moore@gibson-butler.com,Building control surveyor,651.540.7098x330,2022-12-25,Referral,Unqualified
5716,1833,Matthew,Perry,matthew.perry@martinez-pitts.com,Quarry manager,001-639-519-7006x54440,2025-02-23,Ad,Qualified
6684,880,Patricia,Valdez,patricia.valdez@lewis-singh.com,"Runner, broadcasting/film/video",+1-437-342-2652,2025-04-30,Referral,Unqualified
6939,594,Rhonda,Garcia,rhonda.garcia@johnsonmyersandsmith.com,Forensic scientist,001-754-601-6585x993,2025-06-07,Web,New
5045,767,Pamela,Miller,pamela.miller@raymondburgessandwilliams.com,"Civil engineer, contracting",952.653.6407,2025-04-28,Referral,Qualified
67,2956,Sue,Smith,sue.smith@owen-smith.com,Information officer,574-990-2549,2022-10-19,Cold Call,Working
2212,566,Elizabeth,Anderson,elizabeth.anderson@martingreenandblevins.com,Writer,(200)617-0686x130,2023-08-25,Ad,Unqualified
3094,2919,Veronica,Steele,veronica.steele@hughesstephensonandgarrett.com,"Administrator, Civil Service",517.832.1373x089,2025-06-16,Ad,Qualified
7585,1495,Victoria,Thompson,victoria.thompson@castroltd.com,"Copywriter, advertising",(729)273-9099x4563,2024-06-25,Ad,Unqualified
1504,1613,Linda,Fowler,linda.fowler@morganobrienandmiller.com,Physiotherapist,+1-458-969-9828x5313,2024-07-14,Cold Call,Unqualified
7699,1021,Joann,Johnson,joann.johnson@lewisandsons.com,Ophthalmologist,6012010175,2025-02-13,Web,Qualified
1305,298,Jamie,Garcia,jamie.garcia@barker-gray.com,"Restaurant manager, fast food",307-408-5958,2025-06-05,Referral,Working
1270,874,Stephen,Hobbs,stephen.hobbs@mcdonaldhernandezandleon.com,"Engineer, technical sales",001-286-277-5778x71829,2025-06-25,Cold Call,Qualified
3618,668,Edwin,Ryan,edwin.ryan@mercadosmithandsavage.com,Careers information officer,(786)886-9722x682,2025-03-07,Cold Call,Qualified
2287,1827,Megan,Wheeler,megan.wheeler@shortinc.com,Legal secretary,437.983.9122x835,2024-11-16,Ad,New
6454,3423,John,Robinson,john.robinson@sotoltd.com,Commissioning editor,001-440-794-3633,2025-07-15,Cold Call,Unqualified
3527,3075,Jared,Baldwin,jared.baldwin@li-hammond.com,Public relations officer,+1-353-818-2480x497,2025-07-02,Referral,New
3100,3359,Scott,Mcguire,scott.mcguire@chavez-bush.com,Archaeologist,(696)484-0204x6177,2025-05-12,Cold Call,Unqualified
4020,1912,Michael,Rodriguez,michael.rodriguez@rogers-fritz.com,Tourist information centre manager,5803954778,2024-10-30,Web,Working
4350,2236,Kristin,Johnson,kristin.johnson@andersonandsons.com,Leisure centre manager,,2025-04-29,Referral,New
536,3472,James,Rubio,james.rubio@thompson-welch.com,Retail buyer,001-384-953-0833,2025-07-10,Web,Qualified
640,1927,Michael,Spencer,michael.spencer@douglas-ford.com,Theatre manager,+1-901-994-7758x3142,2023-09-11,Ad,Working
3133,3405,Bryan,Yoder,bryan.yoder@fergusonwilliamsandchandler.com,Financial planner,001-973-202-9679x9611,2024-10-11,Referral,Working
729,3277,Erin,Kemp,erin.kemp@martinezandsons.com,Research scientist (maths),521.728.8492,2024-03-19,Web,New
2374,373,John,Martinez,john.martinez@chapmanllc.com,Colour technologist,001-286-269-5032x772,2025-05-09,Referral,Qualified
2865,2233,James,Reyes,james.reyes@schultzmcdowellandgarcia.com,"Surveyor, mining",783.400.7752,2023-07-05,Ad,Qualified
3156,2418,Jesse,Osborne,jesse.osborne@byrdplc.com,Professor Emeritus,001-229-920-1420x782,2024-10-27,Ad,Working
4193,350,Stephen,Collins,stephen.collins@pittslewisandjohns.com,Dealer,+1-414-456-8075,2025-06-21,Ad,Working
3125,2357,Marvin,Smith,marvin.smith@bennetttuckerandmiller.com,Therapeutic radiographer,+1-996-657-1435x797,2023-10-28,Web,Unqualified
1058,2794,James,Page,james.page@fisher-campbell.com,Hospital doctor,(356)282-4380,2023-05-09,Referral,New
3,1694,Maria,Jones,maria.jones@wangllc.com,Astronomer,001-528-382-5522,2024-12-20,Cold Call,Unqualified
1388,3428,Kevin,Williams,kevin.williams@patton-bell.com,Film/video editor,,2025-02-23,Referral,Unqualified
3932,2334,Alexander,Riley,alexander.riley@hubbardwilsonandbarr.com,Fashion designer,909.500.4520,2025-04-07,Cold Call,Unqualified
2242,87,Nicholas,Santiago,nicholas.santiago@buckleymoodyandlewis.com,Purchasing manager,432-691-6466x317,2025-07-07,Ad,Qualified
3042,907,Jessica,Solis,jessica.solis@underwoodplc.com,Race relations officer,666.572.1182,2024-12-05,Ad,Qualified
4725,678,Zachary,Powers,zachary.powers@murraycampbellandsaunders.com,Race relations officer,748-741-1884,2024-03-18,Web,Working
2383,3723,Frank,Pacheco,frank.pacheco@roseinc.com,Clothing/textile technologist,(703)393-5495x926,2025-05-14,Web,Qualified
5718,1833,Manuel,Brown,manuel.brown@martinez-pitts.com,"Engineer, electronics",676.632.0576x6730,2024-11-20,Cold Call,Unqualified
3434,1175,Dalton,Taylor,dalton.taylor@rodriguez-white.com,Music therapist,(705)791-6061,2024-04-08,Ad,New
3988,3544,Joshua,Bean,joshua.bean@moodytaylorandvelazquez.com,Financial adviser,434.895.4273,2025-07-18,Web,New
5495,3454,Christopher,Johnson,christopher.johnson@duncanjacksonandglover.com,Private music teacher,001-793-480-2696x2723,2023-06-28,Referral,New
7663,2095,James,Smith,james.smith@robinsonplc.com,Landscape architect,3337240036,2024-05-13,Web,Unqualified
5874,1712,Daniel,Payne,daniel.payne@cooklambertandcarey.com,Insurance claims handler,9353557908,2023-05-01,Referral,Unqualified
3391,2631,Stacy,Parker,stacy.parker@mcdonaldrhodesandjenkins.com,Visual merchandiser,570-446-0103x14087,2025-04-06,Cold Call,Unqualified
7808,2149,Scott,Ortiz,scott.ortiz@walters-rodriguez.com,"Investment banker, operational",(894)660-9763x2743,2023-11-29,Ad,Qualified
4976,3169,Heather,Robinson,heather.robinson@combscastanedaandjohnson.com,Theatre director,(910)574-2990x0970,2022-10-16,Referral,Working
3116,845,Melanie,Burns,melanie.burns@palmer-richards.com,"Scientist, water quality",(510)904-5589x529,2025-03-02,Cold Call,Unqualified
4911,2431,Jim,Massey,jim.massey@harveygeorgeandmurphy.com,Midwife,200-795-4215x569,2025-06-12,Referral,New
2657,1227,Michelle,Mcconnell,michelle.mcconnell@jimenezplc.com,Chartered legal executive (England and Wales),+1-238-562-9761x707,2024-03-25,Ad,New
4108,828,Jill,Ryan,jill.ryan@nunezkimanddiaz.com,Advertising copywriter,370-921-2851x04915,2025-03-29,Web,Qualified
2419,493,Melissa,Gray,melissa.gray@foxbentleyandsmith.com,Secondary school teacher,569-450-8080x338,2025-01-27,Referral,New
3297,177,Lisa,Carpenter,lisa.carpenter@pattersonandsons.com,Chemical engineer,001-521-467-6579x58206,2024-08-29,Web,Working
3688,548,Jose,Turner,jose.turner@jacobs-bennett.com,"Engineer, control and instrumentation",(880)959-3764x6508,2025-04-10,Ad,Working
6717,3422,Nicholas,Scott,nicholas.scott@cummings-powell.com,Computer games developer,497.999.9803x8595,2025-05-23,Cold Call,Working
1831,2196,Elizabeth,Lyons,elizabeth.lyons@huertaharrisandrobinson.com,Tour manager,+1-937-286-7624,2025-04-27,Web,Qualified
2739,1,Dennis,Clark,dennis.clark@fowler-brown.com,English as a foreign language teacher,963.390.4898,2024-12-23,Referral,Working
2844,2986,Elizabeth,Matthews,elizabeth.matthews@jordanplc.com,Risk manager,(805)541-7454,2024-01-27,Referral,Working
1327,3347,Lisa,Jimenez,lisa.jimenez@taylor-day.com,"Psychologist, educational",680.531.3801x6676,2025-07-15,Referral,New
3895,214,Cesar,Adams,cesar.adams@parkermartinezandbrown.com,Mudlogger,001-274-908-7848x576,2025-02-17,Web,New
3079,2163,Brian,Wilson,brian.wilson@ellisonltd.com,Commercial art gallery manager,400-738-7421x0987,2024-04-06,Web,Qualified
7335,526,Brenda,Padilla,brenda.padilla@rodriguez-wright.com,Office manager,8409199097,2024-06-07,Referral,New
3881,3778,Megan,Moreno,megan.moreno@weberlindseyandbennett.com,Company secretary,5203998458,2024-10-14,Cold Call,Qualified
5379,2745,Ashley,Sosa,ashley.sosa@woods-robinson.com,Water quality scientist,657-248-6078x7872,2025-02-03,Web,Qualified
4135,2367,Kyle,Lee,kyle.lee@henderson-taylor.com,Geochemist,(814)521-7621x934,2023-02-27,Ad,Unqualified
7322,3585,Sara,Garcia,sara.garcia@king-ramirez.com,Facilities manager,001-408-782-8037x566,2025-03-17,Referral,New
2861,262,Melissa,Sanders,melissa.sanders@navarrosmithandperez.com,Corporate investment banker,806.574.9069x748,2025-07-09,Referral,New
3536,3932,Joseph,Lopez,joseph.lopez@young-gordon.com,Chartered accountant,001-877-553-8244x21846,2025-05-15,Web,Unqualified
4060,2323,Neil,Cardenas,neil.cardenas@norris-white.com,Magazine journalist,(924)213-5054x3324,2025-07-07,Ad,Qualified
584,2968,Jack,Martin,jack.martin@baker-valdez.com,Glass blower/designer,638.287.2281x045,2025-03-12,Ad,Unqualified
2538,2510,Angela,Yang,angela.yang@fernandez-jordan.com,Hydrologist,001-322-758-1172x85182,2024-09-17,Ad,Qualified
1491,3344,Debra,Jones,debra.jones@allisondiazandcastillo.com,"Engineer, manufacturing systems",631.673.0036x027,2025-05-30,Web,Qualified
5586,2244,Roger,Brown,roger.brown@dyerplc.com,Catering manager,440-411-3517,2025-05-13,Ad,New
2942,2862,Kathy,Gutierrez,kathy.gutierrez@valentineknightanddavis.com,"Designer, jewellery",(821)875-4029,2025-01-04,Cold Call,Working
3632,670,Kayla,Phillips,kayla.phillips@hammondleeandlozano.com,Geographical information systems officer,(614)345-2228x1064,2024-10-19,Cold Call,Unqualified
2150,2768,Holly,Anderson,holly.anderson@allen-davis.com,Microbiologist,767-874-0598,2025-04-07,Web,Unqualified
5127,312,Jennifer,Valentine,jennifer.valentine@bailey-everett.com,"Therapist, art",280.703.2968x08769,2024-03-27,Cold Call,Working
3436,3577,Amber,Hill,amber.hill@tranlewisandnewman.com,"Engineer, structural",+1-748-910-1006x345,2025-04-26,Ad,Working
2456,687,Ashley,Harris,ashley.harris@mackinc.com,Logistics and distribution manager,001-331-783-5557,2025-03-10,Referral,Qualified
6941,1198,Kayla,Curry,kayla.curry@johnsonmccallandlawrence.com,Herpetologist,001-435-911-7858x1409,2025-02-08,Referral,New
5458,322,Nicole,Brown,nicole.brown@lee-olson.com,Communications engineer,640-686-3592,2025-06-26,Web,New
6365,3712,Michele,Brown,michele.brown@conradgroup.com,Set designer,5872675594,2024-10-19,Cold Call,Working
6463,2908,Ronald,Black,ronald.black@taylorplc.com,Clinical research associate,484.964.3310x23223,2025-02-26,Web,New
2072,3874,Jeremy,Williams,jeremy.williams@blackllc.com,Animal technologist,+1-571-530-6817x589,2023-08-09,Ad,Qualified
481,415,Thomas,Yates,thomas.yates@lambltd.com,"Accountant, chartered management",556-927-1297,2024-06-24,Ad,Working
2845,2986,Allen,King,allen.king@jordanplc.com,Cytogeneticist,328.882.1498x35324,2024-03-05,Referral,New
4234,1966,Cynthia,Ortiz,cynthia.ortiz@gray-gross.com,"Editor, magazine features",729-813-9334,2024-02-05,Web,New
3579,3843,Luke,Brooks,luke.brooks@kingsmithandgraham.com,"Surveyor, mining",(748)939-2743,2023-11-10,Ad,Unqualified
4811,2271,Victoria,Peterson,victoria.peterson@campbellrobinsonandgaines.com,Theatre manager,001-884-307-7080x9349,2024-12-05,Ad,New
1091,2454,Margaret,Collins,margaret.collins@boylehardingandmiller.com,"Accountant, chartered public finance",849.900.0222x189,2025-06-01,Web,Qualified
1936,137,Jennifer,Edwards,jennifer.edwards@smith-williams.com,"Engineer, production",001-484-524-5981,2024-04-22,Ad,Qualified
3025,3127,Meghan,Smith,meghan.smith@gallegosplc.com,"Editor, magazine features",418.971.7710x8917,2025-06-24,Referral,New
3300,2632,Michael,Higgins,michael.higgins@johnsonandsons.com,"Engineer, control and instrumentation",(335)381-2130x251,2025-06-08,Cold Call,Unqualified
2933,2987,Kenneth,Harmon,kenneth.harmon@hutchinsongonzalezandmckay.com,Multimedia programmer,(710)225-6415x67432,2024-09-12,Referral,Unqualified
6273,1854,Samantha,French,samantha.french@wilsonllc.com,Brewing technologist,+1-592-778-8993,2025-07-16,Referral,New
7097,623,Tristan,Braun,tristan.braun@banks-silva.com,Marine scientist,535-322-1018x160,2025-05-16,Web,Working
7980,3747,Logan,Olson,logan.olson@caseyarnoldandday.com,Archivist,001-226-456-6012x1341,2025-07-15,Ad,Unqualified
2676,3559,Paige,Stone,paige.stone@cox-chapman.com,Health promotion specialist,(836)689-3388x475,2024-02-12,Cold Call,Unqualified
4146,892,William,Harvey,william.harvey@orr-lopez.com,Magazine journalist,266.813.0387,2025-04-26,Ad,Working
3819,2363,Krista,Reed,krista.reed@chandiazandmckay.com,"Librarian, academic",352-505-1991x8733,2023-08-25,Cold Call,New
5571,1950,William,Riggs,william.riggs@gomez-perez.com,Agricultural engineer,957-214-5821x0388,2023-05-11,Ad,Qualified
5404,1174,Melissa,Ritter,melissa.ritter@petersplc.com,"Designer, blown glass/stained glass",+1-953-777-6104x555,2024-09-10,Web,Working
2350,41,Christopher,Garza,christopher.garza@phelpsmorganandtate.com,Secretary/administrator,967.627.3145x28451,2024-08-21,Referral,Working
1641,1823,Anthony,Fields,anthony.fields@martin-joyce.com,Magazine features editor,494-394-6028x0683,2024-01-10,Ad,Unqualified
1947,3513,Patricia,Meyer,patricia.meyer@pham-nolan.com,Maintenance engineer,785.240.0497x228,2025-04-25,Web,New
7237,320,April,Moore,april.moore@fuller-riley.com,Medical physicist,882.241.6373,2024-10-23,Cold Call,Unqualified
6142,218,Sharon,Hensley,sharon.hensley@moorehardingandgarcia.com,Toxicologist,001-561-944-8086x17910,2025-05-26,Ad,New
1646,944,Aaron,Murphy,aaron.murphy@williamsllc.com,Financial trader,+1-233-614-0549x13172,2024-07-28,Referral,Qualified
4311,3706,Tara,Weber,tara.weber@morrisplc.com,Acupuncturist,(602)514-2706x3301,2025-07-09,Ad,New
248,1980,Lee,Smith,lee.smith@williamsllc.com,Chief Operating Officer,226-498-3948x778,2025-02-07,Cold Call,New
2612,3485,Erika,Carroll,erika.carroll@york-stone.com,Applications developer,(444)339-0140x411,2025-02-17,Cold Call,Working
6071,140,Geoffrey,Kaiser,geoffrey.kaiser@burnscampbellandshepard.com,Contracting civil engineer,491-322-0663x62728,2024-12-24,Web,New
6102,1515,Lori,Hays,lori.hays@dyerphillipsanddavies.com,"Designer, jewellery",+1-672-348-1749x355,2024-01-03,Referral,New
287,89,Amy,Nguyen,amy.nguyen@bradyltd.com,Amenity horticulturist,+1-592-661-8473x482,2025-03-10,Referral,Qualified
3672,861,Margaret,Diaz,margaret.diaz@millsgeorgeandlucas.com,Statistician,001-976-284-9082x597,2025-06-28,Referral,Qualified
4871,431,Christopher,Perez,christopher.perez@lucasgroup.com,Chemical engineer,595-963-9425x589,2025-01-04,Ad,Qualified
8004,187,Frank,Ewing,frank.ewing@davidstoneandburch.com,"Surveyor, building",899-229-5642,2024-10-23,Ad,Unqualified
1258,3157,Darren,White,darren.white@hamptonllc.com,Product designer,851.554.8875,2024-05-30,Referral,New
3952,467,Travis,Harvey,travis.harvey@andrade-callahan.com,Race relations officer,796.682.8054,2024-06-12,Referral,Working
5482,3655,Leonard,Franco,leonard.franco@reyesortizandjones.com,Homeopath,,2024-09-12,Referral,Unqualified
6564,340,Peter,Dunlap,peter.dunlap@rodriguezsanchezandjames.com,Equities trader,802-402-5490,2024-03-30,Ad,Working
3349,3201,Patrick,Howard,patrick.howard@wallaceltd.com,IT trainer,+1-485-480-2552,2024-09-17,Cold Call,Qualified
216,1001,Linda,Moss,linda.moss@conner-soto.com,Media buyer,219.998.5531x4239,2025-03-08,Web,Working
4539,2408,Amanda,Holmes,amanda.holmes@wilsonmorrisonandle.com,Transport planner,(457)685-6212x528,2025-05-01,Ad,Qualified
4697,3633,Amy,Raymond,amy.raymond@thompsonpriceandcarr.com,Jewellery designer,359.635.4079x0507,2025-07-01,Ad,New
561,239,Lisa,Wilson,lisa.wilson@jensenwilliamsandmyers.com,Health physicist,791-476-9354x348,2023-10-24,Web,Qualified
5849,104,Priscilla,Harris,priscilla.harris@perez-martin.com,International aid/development worker,405-385-7441x0780,2025-06-25,Cold Call,New
3351,2313,John,Jackson,john.jackson@robinsonplc.com,Research scientist (medical),504.223.4572x177,2025-02-20,Referral,Working
7033,527,Stephanie,Castro,stephanie.castro@owensjohnsonandbooker.com,Arts administrator,+1-434-435-7534x7981,2023-06-16,Ad,Working
4921,2546,Carrie,Young,carrie.young@price-wood.com,Pensions consultant,644-629-9691x9083,2025-05-02,Cold Call,Unqualified
5215,2328,George,Brown,george.brown@browninc.com,"Psychologist, educational",001-919-552-7839x268,2024-09-05,Web,New
2081,3121,Lorraine,Alvarez,lorraine.alvarez@vargas-wells.com,Conference centre manager,253.383.2787,2024-07-29,Web,Unqualified
2724,2362,Aaron,Turner,aaron.turner@davis-duke.com,Logistics and distribution manager,2575792955,2025-03-24,Web,Qualified
70,275,Stephen,Kim,stephen.kim@martin-franco.com,Environmental manager,294.957.6947x170,2025-04-25,Ad,Working
3243,2579,Danielle,Sanchez,danielle.sanchez@guzman-kennedy.com,"Therapist, speech and language",(617)256-4117x5796,2024-09-01,Cold Call,Unqualified
4827,2050,Deborah,Christensen,deborah.christensen@conwayphillipsandwarren.com,Advertising account planner,(459)463-9400x283,2024-12-21,Cold Call,New
2838,3785,Erin,Smith,erin.smith@johnsonflemingandprice.com,Set designer,001-687-348-8518x3131,2024-11-06,Ad,Unqualified
5682,2511,Tina,Mendoza,tina.mendoza@harrell-cooper.com,Chartered loss adjuster,714.586.5613,2024-10-03,Web,Working
3002,3876,Kimberly,Jones,kimberly.jones@rodriguezriceandjohnson.com,Market researcher,001-519-584-2329x7080,2024-10-14,Cold Call,Qualified
284,1835,Cameron,Reid,cameron.reid@stewart-shepherd.com,Sports development officer,229-998-0835x632,2024-03-23,Web,Unqualified
3584,680,Andrew,Sawyer,andrew.sawyer@ramirezandsons.com,Chartered management accountant,001-227-539-6378x939,2023-08-17,Referral,Working
2797,291,Kyle,Miles,kyle.miles@griffin-perez.com,"Clinical scientist, histocompatibility and immunogenetics",001-240-331-3096x7864,2024-08-14,Referral,Qualified
5666,2026,Donald,Henry,donald.henry@andrews-kennedy.com,Health service manager,,2024-04-14,Cold Call,New
5520,3570,Nicole,Martin,nicole.martin@clarkinc.com,"Engineer, biomedical",001-550-586-6622,2024-11-23,Web,Working
589,1555,Matthew,Lee,matthew.lee@colealexanderandadams.com,Legal executive,(365)866-9791x23319,2025-05-13,Cold Call,Unqualified
6167,2937,Melissa,Daniels,melissa.daniels@wardbrownanddaniel.com,Research scientist (physical sciences),(279)411-3966x05645,2025-06-03,Referral,Working
6601,2108,Rebecca,Stanley,rebecca.stanley@fordgonzalezandmcneil.com,Writer,992-506-6481,2024-10-23,Referral,Unqualified
213,1876,Kenneth,Brown,kenneth.brown@miller-stewart.com,Video editor,(692)736-4083,2025-03-16,Ad,New
6971,1973,Lori,Freeman,lori.freeman@berger-gonzalez.com,IT technical support officer,+1-361-567-0249x939,2023-02-05,Referral,Unqualified
1126,171,Stanley,Cowan,stanley.cowan@alexandermarshallandhenderson.com,Editorial assistant,771-752-3232x927,2023-12-31,Ad,Working
5549,231,Kevin,Johnston,kevin.johnston@robles-woods.com,"Surveyor, minerals",001-576-365-2091,2025-05-26,Referral,Qualified
187,2855,Mary,Campbell,mary.campbell@fisher-moran.com,Transport planner,958.921.4662x787,2024-04-08,Web,Unqualified
4862,2327,Danielle,Day,danielle.day@trujilloplc.com,Special educational needs teacher,769.382.9978x328,2025-06-25,Ad,New
1079,1743,Julie,Stewart,julie.stewart@griffinltd.com,"Radiographer, diagnostic",647.606.6812x0119,2024-05-22,Cold Call,New
7169,2823,Nicole,Sexton,nicole.sexton@andersongroup.com,"Accountant, chartered",001-945-980-2078x206,2025-07-13,Referral,Unqualified
1156,3480,Dominic,Gutierrez,dominic.gutierrez@sanchez-simmons.com,Optometrist,001-522-240-7141x9689,2022-12-03,Cold Call,Working
4244,83,Tiffany,Gray,tiffany.gray@schroeder-lewis.com,Operational researcher,(263)315-9085x722,2025-04-19,Ad,Unqualified
2547,3323,Ellen,Rodriguez,ellen.rodriguez@thomasgroup.com,Accommodation manager,001-932-495-0179x88247,2025-06-06,Web,Qualified
1852,3852,Samantha,Morris,samantha.morris@shortmillsandmckinney.com,Office manager,(291)697-2193x23663,2025-03-12,Web,Working
3798,3668,Jenna,Cervantes,jenna.cervantes@brown-vargas.com,"Education officer, museum",5338549166,2025-02-28,Web,New
4405,3590,Matthew,Wright,matthew.wright@baxterplc.com,"Geologist, engineering",,2024-06-17,Web,Qualified
5800,3446,David,Ashley,david.ashley@buckplc.com,Sport and exercise psychologist,343.769.0606x719,2024-03-14,Ad,New
1277,2100,Monica,Brown,monica.brown@cooleyburgessandchristian.com,Armed forces training and education officer,,2025-03-21,Referral,Working
6000,2006,Karen,Alvarez,karen.alvarez@harding-green.com,Sports development officer,001-446-708-1608,2024-12-19,Web,Unqualified
3719,3429,Nicholas,Edwards,nicholas.edwards@lopez-simmons.com,Office manager,+1-833-757-9442x56902,2022-12-26,Referral,Unqualified
7830,2174,Megan,Rice,megan.rice@robinsontaylorandcabrera.com,Counselling psychologist,4289259158,2024-04-20,Ad,Working
4613,1036,Zachary,Cook,zachary.cook@butlerllc.com,Clinical research associate,878-592-2452,2023-08-15,Ad,Qualified
7406,3159,Julie,Mclean,julie.mclean@smithinc.com,"Teacher, English as a foreign language",001-949-779-2642x177,2024-12-30,Cold Call,New
1297,3236,Sydney,Wright,sydney.wright@martinezllc.com,Architectural technologist,426-674-2239x73658,2024-07-27,Ad,Working
7783,1262,Russell,Spencer,russell.spencer@rodriguezyatesandmorris.com,Furniture conservator/restorer,(628)283-5315x291,2022-12-13,Web,New
3716,489,Erin,Smith,erin.smith@mitchellsantanaandblack.com,"Psychotherapist, child",527.525.5327x805,2025-01-02,Web,Working
3843,1128,Michelle,Stewart,michelle.stewart@hernandez-wiggins.com,"Nurse, learning disability",9899943182,2024-04-12,Cold Call,Unqualified
8015,547,Patrick,Santos,patrick.santos@montoya-mccall.com,Chief Financial Officer,(489)250-6615x962,2025-02-02,Ad,New
3149,2929,Amy,Bell,amy.bell@rivasltd.com,"Merchandiser, retail",+1-346-866-8271x843,2024-05-15,Referral,Unqualified
3277,3340,Gregory,Fleming,gregory.fleming@petersengilesandmcintosh.com,Contractor,(975)769-6604x453,2025-07-16,Ad,Qualified
2659,3248,Matthew,Ruiz,matthew.ruiz@chenburnettandcross.com,"Civil engineer, consulting",954.588.8043x8754,2023-11-08,Cold Call,Qualified
2349,41,Cathy,Page,cathy.page@phelpsmorganandtate.com,Contractor,508.299.9193x04696,2024-07-03,Ad,Unqualified
7029,1536,Douglas,Tran,douglas.tran@murphycisnerosandchung.com,"Presenter, broadcasting",(557)618-4373x4135,2024-06-16,Referral,New
6782,3666,Justin,Armstrong,justin.armstrong@castrollc.com,"Scientist, forensic",572-358-5297,2024-04-29,Web,Qualified
1727,451,Chelsea,Flynn,chelsea.flynn@erickson-bernard.com,Community education officer,9068846074,2025-04-18,Ad,Unqualified
5238,1533,Katie,Singh,katie.singh@orozcogardnerandpowell.com,Seismic interpreter,+1-675-932-5083x02259,2025-06-08,Referral,Working
1331,852,Ashley,Conrad,ashley.conrad@browninc.com,"Scientist, product/process development",+1-945-435-4936x2374,2024-10-30,Ad,Qualified
3580,1957,Julia,Crosby,julia.crosby@glover-solis.com,Financial controller,5043234470,2025-01-02,Web,Working
7793,2574,Steven,Pope,steven.pope@austin-tran.com,Interior and spatial designer,929.662.6544,2025-01-20,Web,Qualified
3893,3212,John,Fisher,john.fisher@morrisnicholsandblack.com,"Engineer, communications",(974)742-6912x71801,2025-04-24,Ad,Working
4199,3528,Hannah,Wright,hannah.wright@monroeowensandcervantes.com,Ergonomist,(310)722-2235x233,2024-12-11,Web,New
531,286,Andrew,Pearson,andrew.pearson@mullinsinc.com,"Engineer, drilling",8669558743,2025-03-14,Referral,Qualified
7470,3229,James,Miller,james.miller@callahanriceandthornton.com,Product/process development scientist,333-786-3249,2025-05-02,Cold Call,Unqualified
477,301,Christine,Rodriguez,christine.rodriguez@lucasinc.com,Secondary school teacher,(229)405-1454x925,2025-04-01,Cold Call,Unqualified
2552,419,Courtney,Williams,courtney.williams@jarvis-stevens.com,Aeronautical engineer,+1-391-454-3340,2025-04-28,Ad,Qualified
10,2031,Alyssa,Guerra,alyssa.guerra@robersonwalkerandcrawford.com,"Therapist, sports",+1-340-700-2625x967,2025-04-16,Referral,Working
1004,3956,Dustin,Mcgee,dustin.mcgee@nobleplc.com,Scientific laboratory technician,785.212.7752x97634,2025-07-11,Web,New
3627,1982,Derek,Martin,derek.martin@murphyltd.com,"Engineer, manufacturing",+1-371-989-3386x86947,2025-04-18,Referral,Qualified
7109,3908,Anne,Oneal,anne.oneal@ferguson-miller.com,Speech and language therapist,001-978-291-7423x578,2025-02-20,Referral,Qualified
3213,3378,Jessica,Franklin,jessica.franklin@edwardsgonzalezandtaylor.com,Dietitian,+1-560-427-0919x577,2025-07-12,Web,Unqualified
969,3703,Cassandra,Horton,cassandra.horton@lang-gibbs.com,Primary school teacher,+1-406-819-6956x6507,2023-04-10,Ad,Working
7229,3841,Angela,Alvarez,angela.alvarez@griffithltd.com,Community education officer,962-505-9568,2025-02-06,Cold Call,Working
5770,1473,Brenda,Cook,brenda.cook@ellis-carter.com,Interpreter,922-370-6022,2023-05-23,Cold Call,Qualified
